بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,كريم إكسبرت معالج ومرطب مور كيرلز للأطفال من سكالا اكسبرت - 1000 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1a0e54a6-cf47-400f-bb62-b6f5f3dadcda-375.21663778163x500-bZn8yXovYvTp79UZY2YVp5SP8iTlEAaGwiONoA97.png",كريم إكسبرت معالج ومرطب مور كيرلز للأطفال من سكالا اكسبرت - 1000 جرام,منتج جاهز,41,<p>كريم إكسبرت معالج ومرطب مور كيرلز للأطفال من سكالا اكسبرت - 1000 جرام</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,كريم الجسم دولتشي آند غابانا ديفوشن 180 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0f1f50ff-d435-453c-ae2b-413f97a01d4b-500x500-Wvv7Z4QGHFKPNEh1Ztxcwsnq4FE2qtnf5MNfbZTU.png",كريم الجسم دولتشي آند غابانا ديفوشن 180 مل,منتج جاهز,299,<p>كريم الجسم دولتشي آند غابانا ديفوشن 180 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة الاستكشاف النسائية من ستيفانو 6 × 10 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a8b63ff9-b8b2-45fa-8e45-7a01f7668001-500x500-C4qOMHeh3Why5ixY84zeu4UJrFcbQauO1MGGUMXI.png",مجموعة الاستكشاف النسائية من ستيفانو 6 × 10 مل,منتج جاهز,119,<p>مجموعة الاستكشاف النسائية من ستيفانو 6 × 10 مل</p>,نعم,,,,,,,,,0.5,kg,ستيفانو,,,,,,,,,,,,,,,,,,,,
منتج,معطر الجسم من فان قارد من ستيفانو 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/88904106-046d-46a8-9829-569a9d0d60a6-500x500-zH6ysYOXc6wevPslmBhYzTK1HS3QwHcSB75uy7by.png",معطر الجسم من فان قارد من ستيفانو 100مل,منتج جاهز,99,<p>معطر الجسم من فان قارد من ستيفانو 100مل</p>,نعم,,,,,,,,,0.5,kg,ستيفانو,,,,,,,,,,,,,,,,,,,,
منتج,بخاخ حماية الشعر من الحرارة من تريسمي 236مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/8416fb89-32d0-4e84-ad1b-bb12b3152cf3-500x500-wRCuZTo4MUawQ6KmOV0Nw9EEjmNW4v3h5dMICLCS.png",بخاخ حماية الشعر من الحرارة من تريسمي 236مل,منتج جاهز,89,<p>بخاخ حماية الشعر من الحرارة من تريسمي 236مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,سيروم ريتينول للعناية المركزة من سوم باي مي - 30مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2090df75-e24f-4533-8c76-24021b8cf4e1-500x500-AcFy79N7xDBhrVISByTGFhXuDruuYEE7lDyUo7bO.png",سيروم ريتينول للعناية المركزة من سوم باي مي - 30مل,منتج جاهز,78,<p>سيروم ريتينول للعناية المركزة من سوم باي مي - 30مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,كريم روز يساعد على تنقية البشرة - 25 جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9637db6e-1032-4e46-99ac-ff2c01cbbdfc-500x500-a05MX8lt9Jx8aT6s8Ao0nAScc5MvYAPXeXerDjB9.png",كريم روز يساعد على تنقية البشرة - 25 جم,منتج جاهز,17,<p>كريم روز يساعد على تنقية البشرة - 25 جم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر نيشاني مانت تو بي سن او دي بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4b86d3b5-b987-4b46-8bdb-0ca4f736c11d-432.96089385475x500-Um3rghXkMspjJoRmNPD88ZIjJrcWLRbVoWPOeqI5.png",عطر نيشاني مانت تو بي سن او دي بارفيوم,منتج جاهز,920,<p>عطر نيشاني مانت تو بي سن او دي بارفيوم</p>,نعم,,,,,,,,,0.5,kg,نيشاني,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة الاستكشاف الرجالية من ستيفانو 6 × 10 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/74de71d9-efea-4ef9-8314-9f80af8cc661-500x500-Jn2kxVaHAjbTsEbO1L1rQtwnaar0yx0x6N2CY9cY.png",مجموعة الاستكشاف الرجالية من ستيفانو 6 × 10 مل,منتج جاهز,119,<p>مجموعة الاستكشاف الرجالية من ستيفانو 6 × 10 مل</p>,نعم,,,,,,,,,0.5,kg,ستيفانو,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة كارتير لي بانثير اودي بارفيوم نسائي 75مل + عطر 25 مل + كريم معطر للجسم 200مل + كريم اليدين 40مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/20231bdf-274f-42ac-9c9f-ea3094ae8ce5-500x500-DudFZORwNw5kVKmGTCyWFTs2v2hkcWPbkiGimXWK.png",مجموعة كارتير لي بانثير اودي بارفيوم نسائي 75مل + عطر 25 مل + كريم معطر للجسم 200مل + كريم اليدين 40مل,منتج جاهز,1322,<p>مجموعة كارتير لي بانثير اودي بارفيوم نسائي 75مل + عطر 25 مل + كريم معطر للجسم 200مل + كريم اليدين 40مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة كويلك فلور جاردين سيكريت أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4e77ce85-9fd9-43b8-ac00-64a764e75c38-500x500-UhIrrzvdLQwyWX152BtUTyVjSWeaBAyqO0WoKI4g.png",عينة كويلك فلور جاردين سيكريت أو دو بارفان,منتج جاهز,13,<p>عينة كويلك فلور جاردين سيكريت أو دو بارفان</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة ايسنس رير هوبيجانت باريس,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bb9eb010-4120-4aa8-8449-c963fc21648b-500x500-Enl1QnOsZbGj5x9rj08WRfAxNyH0g31o6380LBUe.png",عينة ايسنس رير هوبيجانت باريس,منتج جاهز,13,<p>عينة ايسنس رير هوبيجانت باريس</p>,نعم,,,,,,,,,0.5,kg,هوبيجان,,,,,,,,,,,,,,,,,,,,
منتج,عينة لا بيل سيزون عطر زهري للجنسين,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1d811b1b-1031-41ed-b780-16985d404756-500x500-77kE6wSBCPyHWj4riUk5iSjL4wGSZo10TJ4NZf1V.png",عينة لا بيل سيزون عطر زهري للجنسين,منتج جاهز,13,<p>عينة لا بيل سيزون عطر زهري للجنسين</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة عطر فان بي رم من لورنزو بازاجليا اكستريت دو برفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/8a95395a-5ddc-4070-970b-e1290cbd80b7-500x500-huZwAPGZ27H0cru0Vf3psV4HxqIcIgZuQmneYvXZ.png",عينة عطر فان بي رم من لورنزو بازاجليا اكستريت دو برفيوم,منتج جاهز,23,<p>عينة عطر فان بي رم من لورنزو بازاجليا اكستريت دو برفيوم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة لورينزو بازاجيليا بخور الليل نوترينو,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7e4b750f-2abd-4011-8245-0318601a8dc7-500x500-M2bWHce2Ky54sV1EKxCvs06klkDnX11XtLVkSYd2.png",عينة لورينزو بازاجيليا بخور الليل نوترينو,منتج جاهز,23,<p>عينة لورينزو بازاجيليا بخور الليل نوترينو</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,احمر شفاه كريم ليب ستين كلاسيك بيج من سيفورا - 02,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0cc41f99-6a94-44b5-a048-3a5a057bc05e-500x500-21QdGjjrNF53TN8FPYc5iN3eXmeBuFGClGACHvHb.png",احمر شفاه كريم ليب ستين كلاسيك بيج من سيفورا - 02,منتج جاهز,74,<p>احمر شفاه كريم ليب ستين كلاسيك بيج من سيفورا - 02</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,كريم الترطيب العميق من امبريوليس,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2d76b067-1436-4c53-b081-ac681da9220e-500x500-yocBv5WdbHy71Bi0oz5qAviwhB9fUE03kG2PP6sb.png",كريم الترطيب العميق من امبريوليس,منتج جاهز,71,<p>كريم الترطيب العميق من امبريوليس</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر كافي فراولة اطفال كلاسيك كولكشن 30مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9679dcd4-a663-48d7-a1ec-5168241d9022-500x479.41176470588-4UtrR5N6W8fMgqw4fOO48b5V8gBd9vcDRVHOBkk0.png",عطر كافي فراولة اطفال كلاسيك كولكشن 30مل,منتج جاهز,17,<p>عطر كافي فراولة اطفال كلاسيك كولكشن 30مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,بودرة فرانك اوليفر الجسم برائحه المسك – 200جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c216eb54-222f-4f6c-adad-18d9c82de219-500x500-QebJcoUNc02GTmqMLi2fM2iF0p7TTzu4br2mUSD3.png",بودرة فرانك اوليفر الجسم برائحه المسك – 200جم,منتج جاهز,194,<p>بودرة فرانك اوليفر الجسم برائحه المسك – 200جم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر جيروبوام فيسبيرو إكستريت دي برفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/05ca55e5-b629-4d10-945c-c4b9effda928-500x500-s0Hl8h28G6gDPzNjCY5abvF7pRlHRq9WZqhGTeMU.png",عطر جيروبوام فيسبيرو إكستريت دي برفيوم,منتج جاهز,448,<p>عطر جيروبوام فيسبيرو إكستريت دي برفيوم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة لورينزو بازاجليا ايسكو بازو اكسترايت دو بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/e1733053-76ba-4a1c-b358-601e01c41342-500x500-lcJb9fwWmJciQJl9iCBK8BGtG4UmJMoc9M7OBSku.png",عينة لورينزو بازاجليا ايسكو بازو اكسترايت دو بارفيوم,منتج جاهز,23,<p>عينة لورينزو بازاجليا ايسكو بازو اكسترايت دو بارفيوم</p>,نعم,,,,,,,,,0.5,kg,لورينزو بازاجليا,,,,,,,,,,,,,,,,,,,,
منتج,بانوكسيل غسول كريمي لحب الشباب بنزويل بيروكسيد 4٪ 170ج,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b70292f1-54ad-4925-87d9-b411e25f887a-500x500-GMtIxVL8GOxzRoDkwVV9aXATxVX3uw1mX0ub1gIZ.png",بانوكسيل غسول كريمي لحب الشباب بنزويل بيروكسيد 4٪ 170ج,منتج جاهز,52,<p>بانوكسيل غسول كريمي لحب الشباب بنزويل بيروكسيد 4٪ 170ج</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة لورينزو بازاجليا ناركوتكس سترس,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/67a3179b-fa74-41c1-af64-da164ec3ec38-500x500-89UczZ1u7ZMm3NNNu6wIY2AhCsSI9tKi0hrq98TT.png",عينة لورينزو بازاجليا ناركوتكس سترس,منتج جاهز,23,<p>عينة لورينزو بازاجليا ناركوتكس سترس</p>,نعم,,,,,,,,,0.5,kg,لورينزو بازاجليا,,,,,,,,,,,,,,,,,,,,
منتج,عينة لورينزو بازاجليا سبيتشليس اكسترايت دو بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f4dfb38b-5079-4ea8-a7c6-66c963f14693-500x500-RVL9C1Q2gnhlZ76iMOXOLZlgD6m38T6PObrLfreU.png",عينة لورينزو بازاجليا سبيتشليس اكسترايت دو بارفيوم,منتج جاهز,23,<p>عينة لورينزو بازاجليا سبيتشليس اكسترايت دو بارفيوم</p>,نعم,,,,,,,,,0.5,kg,لورينزو بازاجليا,,,,,,,,,,,,,,,,,,,,
منتج,ريل تكنيكس - مجموعة فرش مكياج العين الاساسية ، 8 فرش,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/26bcc8b5-dc06-4752-a76d-d86d04f8f48d-385.76449912127x500-e9pz0XD5H1fDbhG2DtFlJg5pEMvYpB3EyVHaEXu7.png",ريل تكنيكس - مجموعة فرش مكياج العين الاساسية ، 8 فرش,منتج جاهز,67,<p>ريل تكنيكس - مجموعة فرش مكياج العين الاساسية ، 8 فرش</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,قناع تقوية الشعر اكليل الجبل والنعناع من ميلي ، 340 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/67fc0976-80de-419e-ab82-fb8b2b6330cf-500x500-oUFn6cNtOkAaym6LwkbLQBdgSysX6LYbycIgzJ5K.png",قناع تقوية الشعر اكليل الجبل والنعناع من ميلي ، 340 جرام,منتج جاهز,40,<p>قناع تقوية الشعر اكليل الجبل والنعناع من ميلي ، 340 جرام</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,بودره بنانا حصريFBE002,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/953adda9-d8b6-4383-8c0b-03670528dc2c-500x500-AQOvOeMq1nhICkFxGJMqldaP30pxkowmZBYlalHM.png",بودره بنانا حصريFBE002,منتج جاهز,40,<p>بودره بنانا حصريFBE002</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,معطر الجسم والشعر ذا مسك من ايسنشيال 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3e6b3074-99a6-4e13-8df3-655facae8d3c-500x500-Pb5hwF2bZy5wiNezwklMoEZDYm39zdI8JQKTToWK.png",معطر الجسم والشعر ذا مسك من ايسنشيال 100 مل,منتج جاهز,287,<p>معطر الجسم والشعر ذا مسك من ايسنشيال 100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,معطر الجسم والشعر بوا امبيريال من ايسنشيال 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bc8cc6e2-4110-41f9-9e9e-a40e2b4f6613-428.45188284519x500-G3K0H9RkoF8SBsyoMbM09BoWGEmz3Ji9vEr4Ui6Y.png",معطر الجسم والشعر بوا امبيريال من ايسنشيال 100 مل,منتج جاهز,276,<p>معطر الجسم والشعر بوا امبيريال من ايسنشيال 100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر ذا مسك من ايسنشال اكسترايت 30مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/15c59aa9-d804-4122-a9c6-dcca74d4e0f6-500x500-gdgHDJbXQkJWszVygjpoyJZsyN4TKotZtlrusK4M.png",عطر ذا مسك من ايسنشال اكسترايت 30مل,منتج جاهز,483,<p>عطر ذا مسك من ايسنشال اكسترايت 30مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر خمرة دخان من لطافه أودي بارفيوم للرجال 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/58773a40-6b2b-49ec-a6a4-7ecfcf503456-500x500-2GMgJmy5vs962u0iSCvaxpGmOnYm7tg3Ny4nVYPw.png",عطر خمرة دخان من لطافه أودي بارفيوم للرجال 100 مل,منتج جاهز,132,<p>عطر خمرة دخان من لطافه أودي بارفيوم للرجال 100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر انفينتي بليجر جست جيرل من ستيل فاندوم-100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bf7acb7d-d7a6-48ab-b4f7-17cb040adb41-500x500-DQpw9vrVO2wNwBSldYlim4KnScYOF3SDfiVS98AC.jpg",عطر انفينتي بليجر جست جيرل من ستيل فاندوم-100مل,منتج جاهز,80,<p>عطر انفينتي بليجر جست جيرل من ستيل فاندوم-100مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,سيروم لتفتيح وتوحيد لون البشرة بعشبة السينتيلا من سكين 1004-100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/d4f54f8b-d718-4eec-922a-ef30201f017c-500x500-6bn3S7fsUOFxi1cqyAuf3yDbccs3QEGz9CIRHanU.png",سيروم لتفتيح وتوحيد لون البشرة بعشبة السينتيلا من سكين 1004-100 مل,منتج جاهز,51,<p>سيروم لتفتيح وتوحيد لون البشرة بعشبة السينتيلا من سكين 1004-100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر فلفيت دايموند اودي بارفيوم نسائي - 85 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f5333bcd-0267-4ee7-9ad8-f60d73006eb5-500x500-3BO6ptNASJnXYKhgyJEnsRJWJllYBUVbR8aLwpIT.jpg",عطر فلفيت دايموند اودي بارفيوم نسائي - 85 مل,منتج جاهز,115,<p>عطر فلفيت دايموند اودي بارفيوم نسائي - 85 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة أوبال من بوديسيا ذا فيكتورياس او دي بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/524de7ca-53dc-43fa-8438-c9f96427b69f-500x500-FV0LJ5KDSoUzZwOo8H13mJumVJBUfM8JU6s4j0rQ.png",عينة أوبال من بوديسيا ذا فيكتورياس او دي بارفيوم,منتج جاهز,46,<p>عينة أوبال من بوديسيا ذا فيكتورياس او دي بارفيوم</p>,نعم,,,,,,,,,0.5,kg,بوديسيا,,,,,,,,,,,,,,,,,,,,
منتج,عطر جادور إنفينيسيم من كريستيان ديور أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7d96673a-9dc2-4e96-b22f-0b7884f27ded-500x500-kauA1EAbVaFmarRKirXEXmwxNrdqC74WbsZ6H3mx.jpg",عطر جادور إنفينيسيم من كريستيان ديور أو دو بارفان,منتج جاهز,621,<p>عطر جادور إنفينيسيم من كريستيان ديور أو دو بارفان</p>,نعم,,,,,,,,,0.5,kg,ديور,,,,,,,,,,,,,,,,,,,,
